,idlat,lng,coordinates,name,rating,review_count,price_level,category
3723,,-0.0208097,POINT (-0.0208097 51.5880876),Le Delice,4.0,12,1,food
3724,,-0.1878933,POINT (-0.1878933 51.5134125),Pret A Manger,4.0,12,1,food
3725,,-0.1639629,POINT (-0.1639629 51.5497665),Chez Nous,4.0,12,1,food
3726,,-0.0900930017232895,POINT (-0.0900930017232895 51.5050926208496),Greedy Goat,5.0,12,1,food
3727,,-0.13759933412075,POINT (-0.13759933412075 51.5061875471547),Fuzzy's Grub Crown Passage,4.5,12,1,food
3728,,-0.17439,POINT (-0.17439 51.494573),Bubbleology,3.5,12,1,food
3729,,-0.1244341,POINT (-0.1244341 51.5233371),Tesco Express,2.0,12,1,food
3730,,-0.168602004647255,POINT (-0.168602004647255 51.4966583251953),L'Opera of Brompton,3.5,12,1,food
3731,,-0.14635,POINT (-0.14635 51.54152),The Mac Factory,4.5,12,1,food
3732,,-0.025014,POINT (-0.025014 51.4681385),Mother Flipper,4.5,12,1,food
3733,,-0.127161601862983,POINT (-0.127161601862983 51.5136776805331),Caffè Nero,3.5,12,1,food
3734,,-0.164168363651068,POINT (-0.164168363651068 51.4321338559897),Pooja Sweets & Savouries,4.0,12,1,food
3735,,-0.0201370455077949,POINT (-0.0201370455077949 51.5032443662736),Pret A Manger,4.0,12,1,food
3736,,-0.0954441,POINT (-0.0954441 51.4872504),Bagel King,3.5,12,1,food
3737,,-0.122459969000028,POINT (-0.122459969000028 51.5110479046224),Covent Garden Grind,4.5,12,1,food
3738,,-0.135584,POINT (-0.135584 51.51461),Vital Ingredient,3.0,12,1,food
3739,,-0.1362577,POINT (-0.1362577 51.5224242),Pret A Manger,3.5,12,1,food
3740,,-0.1734508,POINT (-0.1734508 51.5166095),Bonne Bouche Catering,3.5,12,1,food
3741,,-0.1281375,POINT (-0.1281375 51.5105221),Amorino,4.0,12,1,food
3742,,-0.14207936959551,POINT (-0.14207936959551 51.536842323903),Camden Coffee Shop,5.0,11,1,food
3743,,-0.11325169959113,POINT (-0.11325169959113 51.5036426706536),Starbucks,2.5,11,1,food
3744,,-0.0900893123536628,POINT (-0.0900893123536628 51.5058820350442),Pieminister,4.5,11,1,food
3745,,-0.2255422,POINT (-0.2255422 51.4930347),Pret A Manger,4.0,11,1,food
3746,,-0.114292,POINT (-0.114292 51.463768),San Marino,4.5,11,1,food
3747,,-0.1403202,POINT (-0.1403202 51.5367341),Melissa,4.0,11,1,food
3748,,-0.193012041694387,POINT (-0.193012041694387 51.4922503801824),Pret A Manger,4.5,11,1,food
3749,,-0.1315061,POINT (-0.1315061 51.5101462),Pret A Manger,3.5,11,1,food
3750,,-0.075224,POINT (-0.075224 51.520082),Department of Coffee and Social Affairs,4.5,11,1,food
3751,,-0.1820054,POINT (-0.1820054 51.493946),Four Winters,4.5,11,1,food
3752,,-0.0751456994937975,POINT (-0.0751456994937975 51.5037948384648),Caffè Paradiso,3.5,11,1,food
3753,,-0.1029761,POINT (-0.1029761 51.5410032),Artisan Gluten Free Bakery,4.0,11,1,food
3754,,-0.101974,POINT (-0.101974 51.522928),Benugo,3.0,11,1,food
3755,,-0.12372,POINT (-0.12372 51.510113),Chequers,5.0,11,1,food
3756,,-0.0711852,POINT (-0.0711852 51.5253212),Motown Desserts,2.5,11,1,food
3757,,-0.146729706191089,POINT (-0.146729706191089 51.5466077925974),The Fields Beneath,4.5,11,1,food
3758,,-0.1428489,POINT (-0.1428489 51.4990164),Le Signore Snack Bar,4.5,11,1,food
3759,,-0.1443541,POINT (-0.1443541 51.4949738),Caffè Nero,3.5,11,1,food
3760,,-0.0800114841471178,POINT (-0.0800114841471178 51.5261358500562),Chatime,4.5,11,1,food
3761,,-0.113564,POINT (-0.113564 51.522216),Andrew's,4.0,11,1,food
3762,,-0.173473544418812,POINT (-0.173473544418812 51.6046485998167),Nando's,4.0,11,1,food
3763,,-0.134420361326989,POINT (-0.134420361326989 51.5273815861241),Caffè Nero,3.5,11,1,food
3764,,-0.0940200015902519,POINT (-0.09402000159025189 51.5131950378418),Porterford Butchers,4.5,11,1,food
3765,,-0.1989799,POINT (-0.1989799 51.4797673),Chairs and Coffee,4.0,11,1,food
3766,,-0.0741188,POINT (-0.0741188 51.5584563),Z Cafe Bar Restaurant,4.5,11,1,food
3767,,-0.127179622650146,POINT (-0.127179622650146 51.510425176938),Starbucks,4.0,11,1,food
3768,,-0.178269320031823,POINT (-0.178269320031823 51.5122422350936),Sheila's Sandwich Bar,3.5,10,1,food
3769,,-0.0963705,POINT (-0.0963705 51.4898503),Cafe House,4.5,10,1,food
3770,,-0.0931799411773682,POINT (-0.09317994117736821 51.5127809613771),Host Café,5.0,10,1,food
3771,,-0.1050001,POINT (-0.1050001 51.5200841),Bea's of Bloomsbury - Farringdon,4.5,10,1,food
3772,,-0.188298,POINT (-0.188298 51.502055),Foubert's Restaurant Ice Cream Bar,3.5,10,1,food
3773,,-0.1254999,POINT (-0.1254999 51.5178462),Ruskins Cafe,2.5,10,1,food
3774,,-0.1404435,POINT (-0.1404435 51.4922128),Cafe Mignon,4.0,10,1,food
3775,,-0.18773,POINT (-0.18773 51.51586),Arro Coffee - The Temple of Coffee,4.5,10,1,food
3776,,-0.1446427,POINT (-0.1446427 51.5407413),Caffè Nero,3.5,10,1,food
3777,,-0.0512173389720538,POINT (-0.0512173389720538 51.5282439435113),The Larder Bethnal Green,4.0,10,1,food
3778,,-0.0775648,POINT (-0.0775648 51.5251007),Urban Food Fest,3.0,10,1,food
3779,,-0.0820943713188171,POINT (-0.0820943713188171 51.5042405066492),Harris + Hoole,3.5,10,1,food
3780,,-0.100058,POINT (-0.100058 51.513194),Apostrophe,3.5,10,1,food
3781,,-0.119913867639643,POINT (-0.119913867639643 51.5163557325161),Starbucks,3.0,10,1,food
3782,,-0.16487057648026,POINT (-0.16487057648026 51.46560960788),ASDA,3.5,10,1,food
3783,,-0.167,POINT (-0.167 51.5145),Le Pain Quotidien,4.0,10,1,food
3784,,-0.1093684,POINT (-0.1093684 51.5199901),Grill My Cheese,4.0,10,1,food
3785,,-0.1667759,POINT (-0.1667759 51.4289918),Tooting Market,4.0,10,1,food
3786,,-0.1403977,POINT (-0.1403977 51.4922261),DDK Cafe,4.5,10,1,food
3787,,-0.182825330601449,POINT (-0.182825330601449 51.4743213346655),Harris+Hoole,4.5,10,1,food
3788,,-0.0701125458498586,POINT (-0.0701125458498586 51.5157828853472),Dulce Cafe,4.5,10,1,food
3789,,-0.103420352592472,POINT (-0.103420352592472 51.5907485426882),Granier Bakery,4.0,10,1,food
3790,,-0.1339005,POINT (-0.1339005 51.5104),Simit Sarayi,3.0,10,1,food
3791,,-0.129375,POINT (-0.129375 51.517519),Eve's Sandwich Bar,4.0,10,1,food
3792,,-0.1295662,POINT (-0.1295662 51.4947441),Ravello,4.5,10,1,food
3793,,-0.0701665878295898,POINT (-0.0701665878295898 51.5166079645571),Love In a Cup Espresso bar,5.0,10,1,food
3794,,-0.135676860809326,POINT (-0.135676860809326 51.5145248728363),Berwick Street Market,3.0,9,1,food
3795,,-0.150843,POINT (-0.150843 51.516839),Paul Rothe & Sons,4.5,9,1,food
3796,,-0.14262599934951,POINT (-0.14262599934951 51.520275516617),Pret A Manger,4.5,9,1,food
3797,,-0.173566584655759,POINT (-0.173566584655759 51.518769386792),KuPP,3.5,9,1,food
3798,,-0.123089,POINT (-0.123089 51.507586),Starbucks,3.0,9,1,food
3799,,-0.0288663,POINT (-0.0288663 51.5332495),Barone Cafe,4.0,9,1,food
3800,,-0.1168251,POINT (-0.1168251 51.5057757),Korrito,4.0,9,1,food
3801,,-0.143927823389436,POINT (-0.143927823389436 51.4962890220788),The Pasty Shop,4.5,9,1,food
3802,,-0.0490213534728809,POINT (-0.0490213534728809 51.49819646111),Mouse Tail Coffee Stories,4.0,9,1,food
3803,,-0.1396249,POINT (-0.1396249 51.5137571),Pret A Manger,4.0,9,1,food
3804,,-0.0939837,POINT (-0.0939837 51.5121606),Vital Ingredient,4.0,9,1,food
3805,,-0.1407642,POINT (-0.1407642 51.5370833),Camden Bakery,4.5,9,1,food
3806,,-0.17442595252823,POINT (-0.17442595252823 51.4944460442895),GAIL's Bakery South Kensington,4.0,9,1,food
3807,,-0.071576,POINT (-0.071576 51.5184915),Dum Dum Donutterie - Brick Lane,4.0,9,1,food
3808,,-0.035236,POINT (-0.035236 51.4752755),Goldsmiths Coffee Shop,4.0,9,1,food
3809,,-0.1371423,POINT (-0.1371423 51.5092357),Crosstown,5.0,9,1,food
3810,,-0.099477,POINT (-0.099477 51.524381),Sun Cafe,4.0,9,1,food
3811,,-0.201015308570691,POINT (-0.201015308570691 51.4928407731279),Tesco,3.0,9,1,food
3812,,-0.116740436465818,POINT (-0.116740436465818 51.3542624239383),Costco,4.0,9,1,food
3813,,-0.19667208881652,POINT (-0.19667208881652 51.508856986928),Pret A Manger,2.5,9,1,food
3814,,-0.0099876092244667,POINT (-0.0099876092244667 51.476114593382),Royal Teas,4.5,9,1,food
3815,,-0.236022540998695,POINT (-0.236022540998695 51.4930805319587),Patisserie Sainte Anne,5.0,9,1,food
3816,,-0.192612,POINT (-0.192612 51.537312),La Dolce Vita,3.0,9,1,food
3817,,-0.109304069567938,POINT (-0.109304069567938 51.5140955515015),Le Montmartre,4.5,9,1,food
3818,,-0.12754049309046,POINT (-0.12754049309046 51.528351609737),Pret A Manger,3.0,9,1,food
3819,,-0.187431,POINT (-0.187431 51.510459),Lo Spuntino,3.5,9,1,food
3820,,-0.115089619348369,POINT (-0.115089619348369 51.4612544245414),Ritzy Cafe,3.5,9,1,food
3821,,-0.133815149360259,POINT (-0.133815149360259 51.4966082756558),Express Coffee Co,4.0,9,1,food
3822,,-0.13637449086557,POINT (-0.13637449086557 51.5133272140713),Veggie Pret,4.0,9,1,food
3823,,-0.18738033045064,POINT (-0.18738033045064 51.5123665526362),Tesco,2.5,9,1,food
3824,,-0.183738449570932,POINT (-0.183738449570932 51.5371396660839),Bruno's Deli,4.5,9,1,food
3825,,-0.1106025,POINT (-0.1106025 51.5182953),Victus & Bibo,4.5,9,1,food
3826,,-0.143974006175995,POINT (-0.143974006175995 51.5237998962402),Black Sheep Coffee,3.5,9,1,food
3827,,-0.10319127562064,POINT (-0.10319127562064 51.541532375511),Starbucks,3.0,9,1,food
3828,,-0.0644858,POINT (-0.0644858 51.5220242),Rinkoff Bakeries,4.0,9,1,food
3829,,-0.21327465250696,POINT (-0.21327465250696 51.489927489225),C'est Ici,4.0,9,1,food
3830,,-0.065942,POINT (-0.065942 51.517226),Whitechapel Market,3.5,9,1,food
3831,,-0.137629508972148,POINT (-0.137629508972148 51.5124016305796),Pure,4.0,9,1,food
3832,,-0.189566,POINT (-0.189566 51.501697),Le Pain Quotidien,3.5,9,1,food
3833,,-0.1369986,POINT (-0.1369986 51.5204895),Italia Uno,4.0,9,1,food
3834,,-0.057846,POINT (-0.057846 51.537955),Bao Bar,4.5,9,1,food
3835,,-0.11760112487103,POINT (-0.11760112487103 51.513777948348),Starbucks,3.5,8,1,food
3836,,-0.103511810302734,POINT (-0.103511810302734 51.5201329796834),Starbucks,3.5,8,1,food
3837,,-0.129038006067276,POINT (-0.129038006067276 51.5118713378906),Baozi Streetfood,4.0,8,1,food
3838,,-0.0890314702864803,POINT (-0.0890314702864803 51.5053637528674),Pret A Manger,4.0,8,1,food
3839,,-0.1646677,POINT (-0.1646677 51.5498302),GAIL's Bakery Belsize Park,3.5,8,1,food
3840,,-0.2026036,POINT (-0.2026036 51.4859954),The Crepe Factory,5.0,8,1,food
3841,,-0.198598,POINT (-0.198598 51.498455),Cafe de Fred,5.0,8,1,food
3842,,-0.171735,POINT (-0.171735 51.5492132),Roni's Bagel Bakery,2.5,8,1,food
3843,,-0.255517959594727,POINT (-0.255517959594727 51.5538471729792),Tesco,4.5,8,1,food
3844,,-0.0756092,POINT (-0.0756092 51.4993012),The Cheese Truck,4.5,8,1,food
3845,,-0.112485935337751,POINT (-0.112485935337751 51.499116823846),Costa Coffee,3.0,8,1,food
3846,,-0.163621,POINT (-0.163621 51.489405),Amorino,4.5,8,1,food
3847,,-0.1694581,POINT (-0.1694581 51.5188484),Pret A Manger,4.0,8,1,food
3848,,-0.1276964,POINT (-0.1276964 51.5145272),Pure,4.5,8,1,food
3849,,-0.0098651,POINT (-0.0098651 51.4818734),Starbucks,3.5,8,1,food
3850,,-0.0566952,POINT (-0.0566952 51.4660904),J F Ayre,4.0,8,1,food
3851,,-0.13249,POINT (-0.13249 51.4995571),Pret A Manger,4.0,8,1,food
3852,,-0.0877453,POINT (-0.0877453 51.5265434),Kafeteria,3.0,8,1,food
3853,,-0.118376556053752,POINT (-0.118376556053752 51.5142189318504),Pret A Manger,4.0,8,1,food
3854,,-0.0771879773948008,POINT (-0.07718797739480079 51.5006859055592),Southwark Brewing,4.0,8,1,food
3855,,-0.209793,POINT (-0.209793 51.5212598),Cockney Pie & Mash Shop,4.5,8,1,food
3856,,-0.068125,POINT (-0.068125 51.510721),Poppie's Diner,4.0,8,1,food
3857,,0.003262,POINT (0.003262 51.46983),Blackheath Tea Hut,4.0,8,1,food
3858,,-0.219407,POINT (-0.219407 51.50388),Bagel Bite,4.5,8,1,food
3859,,-0.13116,POINT (-0.13116 51.522696),Bloomsbury Farmers' Market,4.5,8,1,food
3860,,-0.0814104080200195,POINT (-0.0814104080200195 51.5245255144198),Pret A Manger,4.0,8,1,food
3861,,-0.1747844,POINT (-0.1747844 51.5129138),The Bathurst Deli,4.0,8,1,food
3862,,-0.082276,POINT (-0.082276 51.555341),Bodega 50,4.5,8,1,food
3863,,-0.108605,POINT (-0.108605 51.463765),Made Of Dough,5.0,8,1,food
3864,,-0.124252698893592,POINT (-0.124252698893592 51.5301464176817),Costa Coffee,3.0,8,1,food
3865,,-0.223064005374908,POINT (-0.223064005374908 51.5050773620605),Starbucks,3.0,8,1,food
3866,,-0.135595888534588,POINT (-0.135595888534588 51.4774296626848),New Covent Garden Market,4.0,8,1,food
3867,,-0.1268651,POINT (-0.1268651 51.5152671),Franx,3.5,8,1,food
3868,,-0.140584531213335,POINT (-0.140584531213335 51.5504666537252),Bean About Town,3.5,8,1,food
3869,,-0.1669939,POINT (-0.1669939 51.4610438),2 Love Tea and Coffee House,4.0,8,1,food
3870,,-0.0975965,POINT (-0.0975965 51.5121468),Wren Coffee,4.5,8,1,food
3871,,-0.075939,POINT (-0.07593900000000001 51.519186),Sud Italia,5.0,8,1,food
3872,,-0.07068,POINT (-0.07068000000000001 51.48481),Asda,3.0,8,1,food
3873,,-0.11077,POINT (-0.11077 51.50298),Sainsbury's,3.5,8,1,food
3874,,-0.0977451,POINT (-0.0977451 51.5393189),Raab's Bakery,5.0,8,1,food
3875,,-0.143596,POINT (-0.143596 51.495482),Millie's Cookies,4.0,8,1,food
3876,,-0.140184631193612,POINT (-0.140184631193612 51.4622928473215),Tart,5.0,8,1,food
3877,,-0.191448,POINT (-0.191448 51.551319),Moment Expresso Bar,3.5,8,1,food
3878,,-0.1093527,POINT (-0.1093527 51.5335803),Smokin' Aces,5.0,8,1,food
3879,,-0.108924,POINT (-0.108924 51.51939),Kitchenette,3.5,7,1,food
3880,,-0.1612475,POINT (-0.1612475 51.5467256),Bonjour Brioche,4.5,7,1,food
3881,,-0.0603777275153994,POINT (-0.0603777275153994 51.5368496560853),Butchies,5.0,7,1,food
3882,,-0.112842207890182,POINT (-0.112842207890182 51.4619978293128),Happy Dumplings,3.0,7,1,food
3883,,-0.15259,POINT (-0.15259 51.49111),Pimlico Road Farmers Market,4.0,7,1,food
3884,,-0.190354272016259,POINT (-0.190354272016259 51.5464769286194),Wired,4.5,7,1,food
3885,,-0.103959729293153,POINT (-0.103959729293153 51.522513424384),EC1 Coffee House,4.5,7,1,food
3886,,-0.0681656,POINT (-0.06816560000000001 51.5149431),Benugo,4.5,7,1,food
3887,,-0.200182567250863,POINT (-0.200182567250863 51.5856304611745),Daniels Bagel Bakery,4.0,7,1,food
3888,,-0.145656,POINT (-0.145656 51.507557),Crussh,4.0,7,1,food
3889,,-0.270084924870594,POINT (-0.270084924870594 51.528672950429),Asda,3.5,7,1,food
3890,,-0.133259393640174,POINT (-0.133259393640174 51.5281660934931),The Rib Man,4.5,7,1,food
3891,,-0.055317,POINT (-0.055317 51.5406238),London Star Night,3.5,7,1,food
3892,,-0.0850851,POINT (-0.0850851 51.5132966),Crussh,4.5,7,1,food
3893,,-0.0827876,POINT (-0.0827876 51.4962999),Sobo,4.5,7,1,food
3894,,-0.1426115,POINT (-0.1426115 51.5161108),Caffè Nero,3.0,7,1,food
3895,,-0.068119938260689,POINT (-0.068119938260689 51.5169977771123),Starbucks,3.5,7,1,food
3896,,-0.11438,POINT (-0.11438 51.462786),Iceland,3.0,7,1,food
3897,,-0.12901,POINT (-0.12901 51.511843),Sun Luen,4.0,7,1,food
3898,,-0.115376,POINT (-0.115376 51.462967),Costa Coffee,2.5,7,1,food
3899,,-0.113304,POINT (-0.113304 51.462573),Hot Chip,5.0,7,1,food
3900,,-0.144094,POINT (-0.144094 51.5464814),Drinkers Paradise,4.5,7,1,food
3901,,-0.1604998,POINT (-0.1604998 51.5005691),Arco Bars,5.0,7,1,food
3902,,-0.16122033121543,POINT (-0.16122033121543 51.49096654687),Pret A Manger,3.5,7,1,food
3903,,-0.1791911,POINT (-0.1791911 51.5129315),Craven Cafe,3.5,7,1,food
3904,,-0.136489003896713,POINT (-0.136489003896713 51.5093803405762),Caffè Nero,4.0,7,1,food
3905,,-0.12496336150654,POINT (-0.12496336150654 51.5321090042632),Noble Espresso,5.0,7,1,food
3906,,-0.191448,POINT (-0.191448 51.551319),Roni's Bagel Bakery,3.0,7,1,food
3907,,-0.195469,POINT (-0.195469 51.5005393),Exeter Street Bakery,4.0,7,1,food
3908,,-0.0774524,POINT (-0.0774524 51.5256324),Pump Shoreditch,4.0,7,1,food
3909,,-0.095878,POINT (-0.095878 51.514592),Leon,4.5,7,1,food
3910,,-0.2318071,POINT (-0.2318071 51.4927326),Bushwacker Whole Foods,3.5,7,1,food
3911,,-0.1435194100898,POINT (-0.1435194100898 51.506634071548),Pret A Manger,3.5,7,1,food
3912,,-0.1805074,POINT (-0.1805074 51.5466931),Loft Coffee Company,3.5,7,1,food
3913,,-0.174404601811155,POINT (-0.174404601811155 51.4935733264772),Starbucks,3.5,7,1,food
3914,,-0.1224694,POINT (-0.1224694 51.5144689),Caffè Nero,3.5,7,1,food
3915,,-0.0988470017910004,POINT (-0.09884700179100039 51.5613212585449),Cremeria Vienna,5.0,7,1,food
3916,,-0.1345799,POINT (-0.1345799 51.4972557),KEEN,4.5,7,1,food
3917,,-0.158266,POINT (-0.158266 51.522549),Pret A Manger,4.0,7,1,food
3918,,-0.099723,POINT (-0.09972300000000001 51.514823),Birley Sandwiches,4.5,7,1,food
3919,,-0.0736399,POINT (-0.07363989999999999 51.4988488),Comptoir Gourmand,4.0,7,1,food
3920,,-0.070703,POINT (-0.070703 51.548211),TFC Supermarket,4.5,7,1,food
3921,,-0.0483296906892083,POINT (-0.0483296906892083 51.6104338766749),Tesco Extra,4.5,7,1,food
3922,,-0.1406696,POINT (-0.1406696 51.5503055),The Kentish Town Fruit Bowl,4.0,7,1,food
3923,,-0.151203781189133,POINT (-0.151203781189133 51.5160586025841),Joe & The Juice,3.0,7,1,food
3924,,-0.124650592410938,POINT (-0.124650592410938 51.4862350049315),Pret A Manger,4.5,7,1,food
3925,,-0.1123664,POINT (-0.1123664 51.5011673),Love & Scandal,3.5,7,1,food
3926,,-0.0296974,POINT (-0.0296974 51.5082509),Vesuvio Cafe,4.0,7,1,food
3927,,-0.1080167,POINT (-0.1080167 51.5071227),Pret A Manger,3.5,6,1,food
3928,,-0.1004488,POINT (-0.1004488 51.5438937),Estorick Collection,4.5,6,1,food
3929,,-0.147758083979957,POINT (-0.147758083979957 51.5424720431701),The Flour Station,3.5,6,1,food
3930,,-0.061266,POINT (-0.061266 51.504232),Turks Head,4.5,6,1,food
3931,,-0.083858,POINT (-0.083858 51.529019),Yours Food Centre,5.0,6,1,food
3932,,-0.0337585,POINT (-0.0337585 51.5222706),Orange Room Café,4.5,6,1,food
3933,,-0.2058646,POINT (-0.2058646 51.5167955),Starbucks,3.0,6,1,food
3934,,-0.1939531,POINT (-0.1939531 51.4926218),Costa Coffee,3.5,6,1,food
3935,,-0.0716686248779297,POINT (-0.0716686248779297 51.5227498599062),La Mian & Dim Sum Stall,5.0,6,1,food
3936,,-0.19757,POINT (-0.19757 51.5111),Tesco,2.0,6,1,food
3937,,-0.0380804927226164,POINT (-0.0380804927226164 51.5128641363092),Husk Coffee & Creative Space,5.0,6,1,food
3938,,-0.081844602438423,POINT (-0.08184460243842299 51.5616105492918),Sapid Coffee,4.0,6,1,food
3939,,-0.0620663166046143,POINT (-0.0620663166046143 51.5365794431341),Ca Phe VN,3.5,6,1,food
3940,,-0.128114,POINT (-0.128114 51.513295),No 1 Cafe,4.0,6,1,food
3941,,-0.0781966172921902,POINT (-0.0781966172921902 51.5383511768073),Toconoco,4.5,6,1,food
3942,,-0.2558007,POINT (-0.2558007 51.4928047),Caffè Nero,4.5,6,1,food
3943,,-0.008398,POINT (-0.008397999999999999 51.543831),Bubbleology,4.0,6,1,food
3944,,-0.1145437,POINT (-0.1145437 51.5705191),Sunshine Cafe,4.5,6,1,food
3945,,-0.268818363547325,POINT (-0.268818363547325 51.5068130157682),The Coffee House,4.0,5,1,food
3946,,-0.044912,POINT (-0.044912 51.5532945),Venetia's Coffee Shop,4.5,6,1,food
3947,,-0.099612,POINT (-0.09961200000000001 51.537773),Moccha Café 2,2.5,6,1,food
3948,,-0.150029003620148,POINT (-0.150029003620148 51.5433464050293),Marine Ices,3.5,6,1,food
3949,,-0.083562,POINT (-0.083562 51.527144),CycleLab & JuiceBar,4.5,6,1,food
3950,,-0.134443044662476,POINT (-0.134443044662476 51.5130273831629),Jerusalem Falafel,5.0,6,1,food
3951,,-0.0957579,POINT (-0.09575790000000001 51.5078593),Theo's Cafe,4.0,6,1,food
3952,,-0.091187161376979,POINT (-0.09118716137697901 51.5057459336322),Gourmet Goat,4.5,6,1,food
3953,,-0.1082162,POINT (-0.1082162 51.5083619),Cafe Nero,3.5,6,1,food
3954,,-0.143398,POINT (-0.143398 51.590711),The Bakers Of Muswell Hill,3.5,6,1,food
3955,,-0.088688,POINT (-0.088688 51.531227),Joe & 'Za,4.0,6,1,food
3956,,-0.0718064,POINT (-0.07180640000000001 51.5189716),Ambala,4.0,6,1,food
3957,,-0.0448880009353161,POINT (-0.0448880009353161 51.5542755126953),MFR Fruit and Vegetable,4.5,6,1,food
3958,,-0.180465,POINT (-0.180465 51.519289),Tossed,4.0,6,1,food
3959,,-0.12721,POINT (-0.12721 51.5064316),Horn Ok Please,4.5,6,1,food
3960,,-0.219354601232224,POINT (-0.219354601232224 51.5347724096131),Cable co,3.5,6,1,food
3961,,-0.12506135595086,POINT (-0.12506135595086 51.5150236171432),La Torre,4.0,6,1,food
3962,,-0.130116,POINT (-0.130116 51.489739),Relish,4.0,6,1,food
3963,,-0.0850842,POINT (-0.0850842 51.5188265),HOP Vietnamese,4.5,6,1,food
3964,,-0.153825276375481,POINT (-0.153825276375481 51.5156049744117),Starbucks,3.5,6,1,food
3965,,-0.075147572523671,POINT (-0.07514757252367101 51.511701534429),The Japanese Canteen,2.5,6,1,food
3966,,-0.1788549,POINT (-0.1788549 51.5560201),Tesco Express,3.0,6,1,food
3967,,-0.070913,POINT (-0.070913 51.5284299),Cake Hole Cafe,4.0,6,1,food
3968,,-0.09673,POINT (-0.09673 51.57687),Sainsbury's,4.5,6,1,food
3969,,-0.1223098,POINT (-0.1223098 51.5671204),Hamlet Cafe,3.5,6,1,food
3970,,-0.14653535069945,POINT (-0.14653535069945 51.5423741957337),Costa Coffee,3.5,6,1,food
3971,,-0.14209391198147,POINT (-0.14209391198147 51.545745047013),Mario's Cafe,4.5,6,1,food
3972,,-0.121574,POINT (-0.121574 51.507983),Embankment Cafe,3.5,6,1,food
3973,,-0.124256527884504,POINT (-0.124256527884504 51.5104199174361),Caffè Nero,4.0,6,1,food
3974,,-0.098634,POINT (-0.098634 51.514511),Artigiano Espresso & Wine Bar,4.5,6,1,food
3975,,-0.006359,POINT (-0.006359 51.544345),T4 Tea for U,4.5,6,1,food
3976,,-0.19900116941886,POINT (-0.19900116941886 51.508784026736),Tesco Stores,3.0,6,1,food
3977,,-0.0697089359164238,POINT (-0.0697089359164238 51.5159411518944),Aldgate Coffee House,4.5,6,1,food
3978,,-0.0568032910156262,POINT (-0.0568032910156262 51.5459505106933),Percy Ingle,3.5,6,1,food
3979,,-0.0716315,POINT (-0.0716315 51.5200033),Taj Stores,4.5,6,1,food
3980,,-0.1992736,POINT (-0.1992736 51.5427629),Rose's,4.0,6,1,food
3981,,-0.1246868,POINT (-0.1246868 51.5219451),Coffee & Candy,3.5,6,1,food
3982,,-0.0834441809944777,POINT (-0.0834441809944777 51.5133194472607),Tossed,3.5,6,1,food
3983,,-0.132013,POINT (-0.132013 51.511693),Lo's Noodle Co,5.0,6,1,food
3984,,-0.122832625341197,POINT (-0.122832625341197 51.5073550127483),Costa Coffee,3.5,6,1,food
3985,,-0.0726067,POINT (-0.0726067 51.5202888),Turner & Roast,4.0,6,1,food
3986,,-0.1760235,POINT (-0.1760235 51.5151337),Sandro Sandwich Bar,4.0,6,1,food
3987,,-0.1198244,POINT (-0.1198244 51.5112139),Kimchinary,4.0,6,1,food
3988,,-0.219624158064627,POINT (-0.219624158064627 51.5341614664077),Arthur's Cafe,3.5,6,1,food
3989,,-0.0986350029706955,POINT (-0.0986350029706955 51.5145111083984),Starbucks,3.5,5,1,food
3990,,-0.014621373057597,POINT (-0.014621373057597 51.498874570073),Taylor St Baristas,5.0,5,1,food
3991,,-0.144555,POINT (-0.144555 51.509491),Pret A Manger,3.0,5,1,food
3992,,-0.198496,POINT (-0.198496 51.480585),Ice & Slice,4.0,5,1,food
3993,,-0.0993499,POINT (-0.0993499 51.5063699),Pret A Manger,4.0,5,1,food
3994,,-0.1350042,POINT (-0.1350042 51.5641588),Yildiz Bakery,4.0,5,1,food
3995,,-0.1110494,POINT (-0.1110494 51.4634005),Baba G's,3.5,5,1,food
3996,,-0.1168251,POINT (-0.1168251 51.5057757),The FRENCHIE,5.0,5,1,food
3997,,-0.080476,POINT (-0.08047600000000001 51.533666),Hoxton Market,3.5,5,1,food
3998,,-0.122344,POINT (-0.122344 51.581051),Honeycomb,4.0,5,1,food
3999,,-0.105700492858887,POINT (-0.105700492858887 51.5193385398641),Sainsbury's,3.0,5,1,food
4000,,-0.115396756061212,POINT (-0.115396756061212 51.5430165303057),Hammerton Brewery,4.0,5,1,food
4001,,-0.12179759999998,POINT (-0.12179759999998 51.5197893708043),La Roccia Patisserie,2.0,5,1,food
4002,,-0.086733143495974,POINT (-0.086733143495974 51.509927873301),Pret A Manger,4.0,5,1,food
4003,,-0.129931,POINT (-0.129931 51.500258),Wesleys Cafe,4.0,5,1,food
4004,,-0.1759966,POINT (-0.1759966 51.4933902),La Brioche,4.0,5,1,food
4005,,-0.142048,POINT (-0.142048 51.513372),Vital Ingredient,4.0,5,1,food
4006,,-0.19181888960915,POINT (-0.19181888960915 51.515326044211),L'Etoile Coffee Shop,2.5,5,1,food
4007,,-0.102052688598633,POINT (-0.102052688598633 51.5201196278702),Pret A Manger,3.5,5,1,food
4008,,-0.0801491,POINT (-0.0801491 51.6508961),Bonito Cafe,4.0,5,1,food
4009,,-0.0447735,POINT (-0.0447735 51.5531462),Chatsworth Road Market,4.0,5,1,food
4010,,-0.243717,POINT (-0.243717 51.493321),Stamford Larder,4.0,5,1,food
